patent_id,inventor_id,name,location_id
10607990,fl:he_ln:jagannathan-1,Hemanth Jagannathan,08805fd5-16c8-11ed-9b5f-1234bde3cd05
11145918,fl:an_ln:loges-1,Andre Loges,91c69e80-16c8-11ed-9b5f-1234bde3cd05
12014675,fl:ji_ln:li-819,Jieliang Li,35aac0ef-16c8-11ed-9b5f-1234bde3cd05
12420368,fl:mi_ln:elser-1,Michael Elser,12f70934-16c8-11ed-9b5f-1234bde3cd05
11205040,fl:ro_ln:mondri-1,Ron Mondri,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
9062739,fl:ja_ln:geary-2,James W. Geary,0e220f7e-16c8-11ed-9b5f-1234bde3cd05
10113237,fl:ko_ln:kawahara-13,Kosei Kawahara,42f90495-16c8-11ed-9b5f-1234bde3cd05
10406956,fl:om_ln:tame-1,Omar D. Tame,f7a39348-16c7-11ed-9b5f-1234bde3cd05
11371501,fl:ju_ln:metz-2,Jürgen Metz,90fc92a6-16c8-11ed-9b5f-1234bde3cd05
9656913,fl:ch_ln:gross-9,Christoph Gross,69bd4778-16c8-11ed-9b5f-1234bde3cd05
11061832,fl:da_ln:newman-33,Dan Newman,b21cc8f7-16c7-11ed-9b5f-1234bde3cd05
11746882,fl:ma_ln:rosendahl-3,Marco Rosendahl,8bd4a078-49af-11ed-9879-1234bde3cd05
8988438,fl:wo_ln:bang-8,Won-chul Bang,3eb3274f-16c8-11ed-9b5f-1234bde3cd05
10272760,fl:no_ln:yamashita-5,Nobuyuki Yamashita,8a6b93a0-16c8-11ed-9b5f-1234bde3cd05
10258476,fl:jo_ln:garino-1,Jonathan P. Garino,fa3ed723-16c7-11ed-9b5f-1234bde3cd05
11710974,fl:de_ln:nowalis-1,Dean W. Nowalis,652c09a0-49af-11ed-9879-1234bde3cd05
10645758,fl:uw_ln:schaumann-1,Uwe Schaumann,8f1bc1a4-16c8-11ed-9b5f-1234bde3cd05
11078202,fl:xi_ln:chen-290,Xi Chen,3b444e27-16c8-11ed-9b5f-1234bde3cd05
12236084,fl:ni_ln:palan-1,Nidhi Palan,caa32585-16c7-11ed-9b5f-1234bde3cd05
12370010,fl:mi_ln:fahim-1,Mina S. Fahim,c9ea0280-16c7-11ed-9b5f-1234bde3cd05
11950258,fl:we_ln:yang-84,Wei Yang,1893009c-16c8-11ed-9b5f-1234bde3cd05
11464545,fl:ad_ln:ingalhalikar-1,Aditya Ingalhalikar,67aa7d75-49af-11ed-9879-1234bde3cd05
9254990,fl:br_ln:kelley-12,Brian E. Kelley,e7f82ddd-16c7-11ed-9b5f-1234bde3cd05
11366220,fl:da_ln:huang-47,Davy Huang,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11640786,fl:gu_ln:song-59,Guangjun Song,3b444e27-16c8-11ed-9b5f-1234bde3cd05
10972821,fl:da_ln:meisel-2,Daniel Christoph Meisel,696f80f0-16c8-11ed-9b5f-1234bde3cd05
12412626,fl:lo_ln:fratin-1,Lorenzo Fratin,918363eb-49af-11ed-9879-1234bde3cd05
12127054,fl:hi_ln:vandervelde-2,Himke Van Der Velde,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
9618308,fl:th_ln:macpherson-1,Thomas E. MacPherson,d22e7d1e-16c7-11ed-9b5f-1234bde3cd05
9951486,fl:ro_ln:greer-4,Robert W. Greer,ec8fec88-16c7-11ed-9b5f-1234bde3cd05
10904915,fl:ta_ln:hayashi-34,Takashi Hayashi,8a6b93a0-16c8-11ed-9b5f-1234bde3cd05
10784696,fl:ch_ln:pereira-6,Charles Raglan Pereira,f3f0f376-16c7-11ed-9b5f-1234bde3cd05
10949673,fl:sh_ln:pu-6,Shiliang Pu,974dc4fe-49af-11ed-9879-1234bde3cd05
9841717,fl:ya_ln:unagida-1,Yasunori Unagida,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
12035779,fl:ro_ln:callaway-2,Robert D. Callaway,816d3b77-16c8-11ed-9b5f-1234bde3cd05
9181432,fl:ra_ln:mrozek-1,Randy A. Mrozek,015d07c6-16c8-11ed-9b5f-1234bde3cd05
11925394,fl:ha_ln:saadatmanesh-1,Hamid Saadatmanesh,c6928c8c-16c7-11ed-9b5f-1234bde3cd05
11719146,fl:ke_ln:weston-3,Keith Weston,94e88ea1-16c8-11ed-9b5f-1234bde3cd05
11421255,fl:xi_ln:ma-175,Xiaojun Ma,974dc4fe-49af-11ed-9879-1234bde3cd05
9490004,fl:in_ln:jeong-17,In Chul Jeong,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
D856049,fl:si_ln:tham-1,Siew Kin Tham,3c9b3823-16c8-11ed-9b5f-1234bde3cd05
12043589,fl:bo_ln:chang-9,Bong-Kyu Chang,c7aa8228-16c7-11ed-9b5f-1234bde3cd05
10443245,fl:ro_ln:kudla-1,Ronald Kudla,8e188193-16c8-11ed-9b5f-1234bde3cd05
11958110,fl:mo_ln:shaarawi-1,Mohammed S. Shaarawi,c4358674-16c7-11ed-9b5f-1234bde3cd05
10935905,fl:hi_ln:yoshizawa-22,Hideo Yoshizawa,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
9974260,fl:th_ln:kevern-1,Thomas Craig Kevern,e08c8aaa-16c7-11ed-9b5f-1234bde3cd05
10701609,fl:ah_ln:alotaibi-2,Ahmad Masha Alotaibi,62095aff-16c8-11ed-9b5f-1234bde3cd05
9795996,fl:ti_ln:justice-3,Timothy L. Justice,9db674f5-16c8-11ed-9b5f-1234bde3cd05
10455396,fl:th_ln:schalk-1,Thomas Barton Schalk,c8ea0862-16c7-11ed-9b5f-1234bde3cd05
10387225,fl:re_ln:verney-1,Remi Verney,44dc94f0-16c8-11ed-9b5f-1234bde3cd05
9437812,fl:mi_ln:li-99,Min Li,c31f4b00-16c7-11ed-9b5f-1234bde3cd05
D726658,fl:pi_ln:hou-2,Pin-Yuan Hou,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
10095019,fl:yu_ln:hsieh-47,Yu-Sung Hsieh,5bd47c9c-16c8-11ed-9b5f-1234bde3cd05
9331419,fl:sa_ln:yagi-7,Sakai Yagi,a11beeb4-16c8-11ed-9b5f-1234bde3cd05
9340804,fl:ro_ln:damveld-2,Robbertus Antonius Damveld,7b68eb2f-16c8-11ed-9b5f-1234bde3cd05
12335002,fl:so_ln:akkarakaran-1,Sony Akkarakaran,c584bde8-16c7-11ed-9b5f-1234bde3cd05
12440497,fl:om_ln:yilmaz-2,Omer Yilmaz,099466fc-16c8-11ed-9b5f-1234bde3cd05
9412530,fl:to_ln:kirita-1,Toshinori Kirita,1b016a66-16c8-11ed-9b5f-1234bde3cd05
12210970,fl:qi_ln:wang-243,Qian Wang,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10474054,fl:mi_ln:assenheimer-1,Michel Assenheimer,1e9d679f-16c8-11ed-9b5f-1234bde3cd05
11964831,fl:sc_ln:frash-1,Scott Frash,0d3efb00-16c8-11ed-9b5f-1234bde3cd05
11188977,fl:mi_ln:zimits-1,Michael Zimits,05dce519-16c8-11ed-9b5f-1234bde3cd05
10971776,fl:wi_ln:gaugler-1,Winfried Gaugler,3c2a30de-16c8-11ed-9b5f-1234bde3cd05
9131439,fl:su_ln:hur-21,Suk-Kyun Hur,755a6338-16c8-11ed-9b5f-1234bde3cd05
11696167,fl:kr_ln:young-1,Kristen Sydney Young,66ad910a-49af-11ed-9879-1234bde3cd05
10259049,fl:sa_ln:tschiggfrei-1,Sascha Tschiggfrei,2876a04e-16c8-11ed-9b5f-1234bde3cd05
12180819,fl:hu_ln:zhang-205,Huaizhi Zhang,9f569f0b-49af-11ed-9879-1234bde3cd05
11116674,fl:ca_ln:hancockcooke-1,Catherine Marguerite Hancock-Cooke,e9ec8d99-16c7-11ed-9b5f-1234bde3cd05
9547423,fl:al_ln:moore-19,Alan J. Moore,58029b10-16c8-11ed-9b5f-1234bde3cd05
D810219,00qaeze8hjeuayqn3rhrp4l8z,Krista S. Escamilla,ccb5c2ef-16c7-11ed-9b5f-1234bde3cd05
11694809,fl:wi_ln:lord-2,William Palmer Lord,05e43970-16c8-11ed-9b5f-1234bde3cd05
10268598,fl:we_ln:tsai-50,Wei-Chin Tsai,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
9171936,fl:sh_ln:sinha-22,Shankar Sinha,c450eb14-16c7-11ed-9b5f-1234bde3cd05
D802177,fl:na_ln:calvin-3,Nathan Howard Calvin,8e6e9342-16c8-11ed-9b5f-1234bde3cd05
12428669,fl:wi_ln:weisburg-1,William G. Weisburg,1893009c-16c8-11ed-9b5f-1234bde3cd05
11254960,fl:pr_ln:patel-49,Pranav Patel,a26e22db-16c8-11ed-9b5f-1234bde3cd05
10555924,fl:pa_ln:soni-3,Paresh Soni,07e50efc-16c8-11ed-9b5f-1234bde3cd05
D962846,fl:se_ln:kwak-5,Seung Ju Kwak,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
9761770,fl:ma_ln:maute-2,Markus Maute,c8ea0e05-16c7-11ed-9b5f-1234bde3cd05
10521435,fl:an_ln:balmin-1,Andrey Balmin,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11054615,fl:ki_ln:lee-85,Ki-woo Lee,755a2aab-16c8-11ed-9b5f-1234bde3cd05
10137114,fl:sa_ln:dalal-1,Satish Kumar Dalal,5e4daa29-16c8-11ed-9b5f-1234bde3cd05
12449531,fl:eu_ln:kang-40,Eun Seok Kang,755a6338-16c8-11ed-9b5f-1234bde3cd05
11275428,fl:zh_ln:yao-76,Zhi Yao,93778f03-16c8-11ed-9b5f-1234bde3cd05
D805290,fl:pa_ln:savovici-1,Paul Savovici,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
10122691,fl:ch_ln:yang-794,Chang-Shiuan Yang,90e7ba7e-16c8-11ed-9b5f-1234bde3cd05
8952000,fl:ni_ln:shaikh-2,Nisar Shaikh,f8bc137b-16c7-11ed-9b5f-1234bde3cd05
10997763,fl:er_ln:circlaeys-1,Eric Circlaeys,c41f88fa-16c7-11ed-9b5f-1234bde3cd05
9503583,fl:ge_ln:knopp-1,Gerry Knopp,7c45cd39-16c8-11ed-9b5f-1234bde3cd05
10921044,fl:ky_ln:park-255,Kyongbae Park,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
9405210,fl:hi_ln:ando-37,Hiroki Ando,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
10687588,fl:ro_ln:smithson-4,Robert L.W. Smithson,d1c01541-16c7-11ed-9b5f-1234bde3cd05
D990939,fl:ji_ln:sun-369,Jiada Sun,3575c473-16c8-11ed-9b5f-1234bde3cd05
10602864,fl:ja_ln:smaldone-1,James Smaldone,efb44514-0315-11ef-b443-0a1e30f810d7
9898286,fl:mo_ln:maor-1,Moshe Maor,50ae7c9f-16c8-11ed-9b5f-1234bde3cd05
11842851,fl:ta_ln:murakami-41,Taku Murakami,42f90495-16c8-11ed-9b5f-1234bde3cd05
12155770,fl:wa_ln:lutz-4,Wayne LUTZ,04747dd1-16c8-11ed-9b5f-1234bde3cd05
9430575,fl:ja_ln:barahona-1,Jaime E. Barahona,07152409-16c8-11ed-9b5f-1234bde3cd05
11193533,fl:jo_ln:rode-5,John E. Rode,0e4043e3-16c8-11ed-9b5f-1234bde3cd05
12212307,fl:ay_ln:oueslati-1,Aymen Oueslati,83dbe454-16c8-11ed-9b5f-1234bde3cd05
11464911,fl:st_ln:simmons-2,Stephen C. Simmons,06d723ca-16c8-11ed-9b5f-1234bde3cd05
8946666,fl:hs_ln:lung-5,Hsiang-Lan Lung,09c7c29d-16c8-11ed-9b5f-1234bde3cd05
10145931,fl:an_ln:richter-7,Andy Richter,52f2b580-16c8-11ed-9b5f-1234bde3cd05
12505979,fl:ma_ln:tsujiyama-1,Masashi Tsujiyama,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
12334897,fl:su_ln:park-338,Sung-joon Park,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
9122441,fl:al_ln:depaz-2,Alexander de Paz,f8bbfb42-16c7-11ed-9b5f-1234bde3cd05
12326736,fl:ga_ln:shukla-1,Gaurav Shukla,439af3dd-16c8-11ed-9b5f-1234bde3cd05
9915012,fl:yo_ln:amin-2,Yogini Maheshbhai Amin,1e9265b6-16c8-11ed-9b5f-1234bde3cd05
RE47857,fl:ja_ln:song-90,Jae Hyung Song,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
12008651,fl:ja_ln:pechenik-1,Jacob E. Pechenik,66414288-49af-11ed-9879-1234bde3cd05
10426813,fl:ko_ln:morishita-3,Koji Morishita,a1396b9d-16c8-11ed-9b5f-1234bde3cd05
9733422,fl:sh_ln:tai-14,Sheng-Chieh Tai,90eaa921-16c8-11ed-9b5f-1234bde3cd05
11035378,fl:sh_ln:yu-18,Shun-Ta Yu,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
11164741,fl:ka_ln:harada-28,Katsuyoshi Harada,a11b77f7-16c8-11ed-9b5f-1234bde3cd05
12356083,fl:ha_ln:hung-24,Hau Ling Hung,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10637501,fl:se_ln:batty-1,Sean Batty,5968c4c9-16c8-11ed-9b5f-1234bde3cd05
11624800,fl:wi_ln:barton-4,William Folwell Barton,08807cc6-16c8-11ed-9b5f-1234bde3cd05
10131817,fl:gu_ln:pibre-1,Guillaume Pibre,4653f52c-16c8-11ed-9b5f-1234bde3cd05
9362796,fl:ka_ln:tomita-28,Kazuhiko Tomita,9f18396a-16c8-11ed-9b5f-1234bde3cd05
10954489,fl:xi_ln:qu-25,Xin Qu,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
11617848,fl:ka_ln:fyfe-1,Katie Fyfe,56dec334-16c8-11ed-9b5f-1234bde3cd05
11963734,fl:ma_ln:vadney-1,Mark V. Vadney,d047cbf2-16c7-11ed-9b5f-1234bde3cd05
9486866,fl:da_ln:gaenzle-1,David Gaenzle,9705e3ea-16c8-11ed-9b5f-1234bde3cd05
10568271,fl:de_ln:neitemeier-1,Dennis Neitemeier,2b435666-16c8-11ed-9b5f-1234bde3cd05
8960989,fl:an_ln:vandeven-3,Antony Paul Van De Ven,1832beeb-16c8-11ed-9b5f-1234bde3cd05
12024502,fl:st_ln:liggett-1,Stephen B. Liggett,ebae1a84-16c7-11ed-9b5f-1234bde3cd05
10319430,fl:ki_ln:itoh-4,Kiyoo Itoh,90eaa921-16c8-11ed-9b5f-1234bde3cd05
10559029,fl:as_ln:kumar-34,Ashish Kumar,dd056d2b-16c7-11ed-9b5f-1234bde3cd05
9512304,fl:ka_ln:shintani-3,Kazuhiro Shintani,881ec66f-16c8-11ed-9b5f-1234bde3cd05
10862442,fl:ru_ln:jiang-19,Ruoxin Jiang,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
9628516,fl:li_ln:chen-463,Liqun Chen,a7e83073-16c8-11ed-9b5f-1234bde3cd05
9227441,fl:yu_ln:matsuyama-7,Yutaka Matsuyama,5ce923b4-16c8-11ed-9b5f-1234bde3cd05
D1010420,fl:st_ln:gahlings-1,Steven Antony Gahlings,17f9d3c6-16c8-11ed-9b5f-1234bde3cd05
11935337,fl:jo_ln:nichols-6,Jon Nichols,fb9a083c-16c7-11ed-9b5f-1234bde3cd05
10647964,fl:ek_ln:heldwein-1,Ekaterina E. Heldwein,09312bc6-16c8-11ed-9b5f-1234bde3cd05
10087970,fl:ja_ln:martinez-5,Jazzmin P. Martinez,15c69712-16c8-11ed-9b5f-1234bde3cd05
10555833,fl:je_ln:yoo-55,Jesse Yoo,f443ac80-16c7-11ed-9b5f-1234bde3cd05
11523419,fl:ka_ln:takeda-23,Kazuki Takeda,42f90495-16c8-11ed-9b5f-1234bde3cd05
9444019,fl:me_ln:chen-7,Meng-Yang Chen,90eaa921-16c8-11ed-9b5f-1234bde3cd05
11280006,fl:ky_ln:kim-7,Kyo Han Kim,3eb2eaaa-16c8-11ed-9b5f-1234bde3cd05
11898560,fl:ya_ln:yao-14,Yang Yao,3b444e27-16c8-11ed-9b5f-1234bde3cd05
9627237,fl:mi_ln:matsushita-8,Michiaki Matsushita,8cebe14b-16c8-11ed-9b5f-1234bde3cd05
D886290,fl:da_ln:friedman-13,David J. Friedman,4cc237bf-16c8-11ed-9b5f-1234bde3cd05
D960341,fl:jo_ln:baldwin-18,Joseph Baldwin,01f48c7b-16c8-11ed-9b5f-1234bde3cd05
9263523,fl:pu_ln:ranade-1,Pushkar Ranade,c41f88fa-16c7-11ed-9b5f-1234bde3cd05
11657751,fl:sh_ln:zong-11,Shaolei ZONG,3b444e27-16c8-11ed-9b5f-1234bde3cd05
11161264,fl:co_ln:rolling-1,Corey Rolling,e1c05366-16c7-11ed-9b5f-1234bde3cd05
RE45418,fl:ge_ln:dawe-1,Geoffrey C. Dawe,0d3f4995-16c8-11ed-9b5f-1234bde3cd05
9122147,fl:ju_ln:hatakeyama-1,Jun Hatakeyama,a05a380a-16c8-11ed-9b5f-1234bde3cd05
10953802,fl:mi_ln:toyama-1,Mizuki Toyama,77c50f77-16c8-11ed-9b5f-1234bde3cd05
D1067850,fl:zh_ln:he-202,Zhijun He,842ed0da-49af-11ed-9879-1234bde3cd05
11648349,fl:ma_ln:caglio-1,Marco Caglio,bdfaaf47-16c7-11ed-9b5f-1234bde3cd05
11811668,fl:go_ln:nelluri-2,Govindarajulu Nelluri,9b51a99d-49af-11ed-9879-1234bde3cd05
10513898,fl:ja_ln:bolivar-1,Javier E. Bolivar,ddf15faf-16c7-11ed-9b5f-1234bde3cd05
11935855,fl:yi_ln:wang-337,Yi Dao WANG,907f467a-16c8-11ed-9b5f-1234bde3cd05
12321202,fl:ja_ln:castro-4,James Castro,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10684420,fl:mi_ln:moebius-1,Michael G. Moebius,0bfc913f-16c8-11ed-9b5f-1234bde3cd05
12178061,fl:ch_ln:lee-2256,Changho Lee,3b444e27-16c8-11ed-9b5f-1234bde3cd05
9720356,fl:na_ln:ichijo-1,Nagahito Ichijo,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
9553197,fl:ch_ln:kim-1132,Changjung Kim,755a6338-16c8-11ed-9b5f-1234bde3cd05
12025042,fl:si_ln:mueller-7,Siegfried Mueller,2f758e4a-16c8-11ed-9b5f-1234bde3cd05
9693963,fl:we_ln:wang-141,Weijiao Wang,87ffabde-16c8-11ed-9b5f-1234bde3cd05
10827799,fl:so_ln:trakhtenberg-1,Sofia Trakhtenberg,0c2c7297-16c8-11ed-9b5f-1234bde3cd05
9046290,fl:al_ln:wyndavies-1,Alan Wyn-Davies,bde6144a-16c7-11ed-9b5f-1234bde3cd05
9581391,fl:ya_ln:ohtani-5,Yasutaka Ohtani,8a6b93a0-16c8-11ed-9b5f-1234bde3cd05
9470399,fl:an_ln:skipor-1,Andrew Skipor,e7d6302f-16c7-11ed-9b5f-1234bde3cd05
10537584,fl:an_ln:mahashabde-1,Anu Mahashabde,0cce2faf-16c8-11ed-9b5f-1234bde3cd05
D826638,fl:mi_ln:zhang-12,Mingshuo Zhang,81aa18f2-16c8-11ed-9b5f-1234bde3cd05
11511077,fl:ja_ln:choi-59,Jae Soon Choi,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
11559535,fl:ol_ln:ogunleye-1,Olatokumbo O. Luca Ogunleye,06c2aa35-16c8-11ed-9b5f-1234bde3cd05
11582128,fl:ya_ln:soffer-1,Yaron Soffer,1e9d679f-16c8-11ed-9b5f-1234bde3cd05
10185892,fl:da_ln:rendleman-1,David Joseph Rendleman,5836da24-16c8-11ed-9b5f-1234bde3cd05
11526463,fl:pe_ln:love-3,Peter Love,fb99a8b9-16c7-11ed-9b5f-1234bde3cd05
12152669,fl:ri_ln:araki-1,Rikuto Araki,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
10618844,fl:mi_ln:kim-132,Min Soo Kim,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
9539238,fl:se_ln:kang-146,Seok Gu Kang,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
11443181,fl:da_ln:selck-2,David A. Selck,005b88db-16c8-11ed-9b5f-1234bde3cd05
10796736,fl:tr_ln:manning-2,Troy A. Manning,8e6eb073-16c8-11ed-9b5f-1234bde3cd05
9951199,fl:yo_ln:yamasaki-4,Yoshikazu Yamasaki,9db4a91e-16c8-11ed-9b5f-1234bde3cd05
10573387,fl:ma_ln:ishii-36,Masatoshi Ishii,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
9871379,fl:an_ln:chow-10,Andrew J. Chow,c584455c-16c7-11ed-9b5f-1234bde3cd05
9149854,fl:ya_ln:hu-95,Yang Hu,ebaebf08-16c7-11ed-9b5f-1234bde3cd05
10899812,fl:ol_ln:schoor-1,Oliver Schoor,4e11261e-16c8-11ed-9b5f-1234bde3cd05
10448935,fl:da_ln:spenciner-1,David B. Spenciner,0a999058-16c8-11ed-9b5f-1234bde3cd05
12120385,fl:ro_ln:norton-16,"Robert James Norton, JR.",fcbdc548-16c7-11ed-9b5f-1234bde3cd05
11693754,fl:da_ln:durham-4,David M. Durham,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
12341869,fl:qi_ln:zhang-131,Qiang Zhang,8cd25c91-49af-11ed-9879-1234bde3cd05
11330145,fl:ra_ln:m-4,Ramaswamy M,87d99556-16c8-11ed-9b5f-1234bde3cd05
12506120,fl:yo_ln:yang-51,Young Cheol Yang,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11215312,fl:da_ln:lange-1,Davis A. Lange,0b2d5442-16c8-11ed-9b5f-1234bde3cd05
9367924,fl:ne_ln:birkbeck-1,Neil Birkbeck,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11658422,fl:ro_ln:bennett-40,Robert Bennett,0e5bf1ff-16c8-11ed-9b5f-1234bde3cd05
11210388,fl:am_ln:alterman-1,Amy Alterman,4affd925-16c8-11ed-9b5f-1234bde3cd05
10192738,fl:ma_ln:sakai-25,Masahiro Sakai,8bf1423e-16c8-11ed-9b5f-1234bde3cd05
10625097,fl:ji_ln:reno-1,Jillian Reno,0e2289d5-16c8-11ed-9b5f-1234bde3cd05
D858464,fl:sh_ln:li-530,Shu Peng Li,93778f03-16c8-11ed-9b5f-1234bde3cd05
11034710,fl:hi_ln:tanaka-82,Hiroaki Tanaka,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
9959831,fl:yu_ln:wu-296,Yu Wu,93778f03-16c8-11ed-9b5f-1234bde3cd05
9814390,fl:ca_ln:piron-1,Cameron Anthony Piron,1831a2a8-16c8-11ed-9b5f-1234bde3cd05
11396700,fl:sa_ln:hisakado-1,Sadao Hisakado,a11b77f7-16c8-11ed-9b5f-1234bde3cd05
11824843,fl:si_ln:narendra-1,Siva G. Narendra,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
9444608,fl:ji_ln:wang-704,Jian Wang,3b444e27-16c8-11ed-9b5f-1234bde3cd05
9280466,fl:at_ln:kunimatsu-1,Atsushi Kunimatsu,6de5356f-16c8-11ed-9b5f-1234bde3cd05
11033756,fl:jo_ln:allen-45,John Allen,1973e25c-16c8-11ed-9b5f-1234bde3cd05
10764252,fl:ni_ln:bone-2,Nick Bone,bd13cb01-16c7-11ed-9b5f-1234bde3cd05
12192393,fl:ju_ln:ahn-108,Junghyun Ahn,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
10204918,fl:jo_ln:lee-704,Joon Hee Lee,3eb3274f-16c8-11ed-9b5f-1234bde3cd05
11989200,fl:jo_ln:george-47,Johnu George,93f56e17-49af-11ed-9879-1234bde3cd05
9062820,fl:br_ln:byers-4,Brent Whitfield Byers,c8ea0862-16c7-11ed-9b5f-1234bde3cd05
10680912,fl:br_ln:silva-3,Bruno Silva,5dc30fee-16c8-11ed-9b5f-1234bde3cd05
9594881,fl:ri_ln:bhargava-3,Rishi Bhargava,c6a61746-16c7-11ed-9b5f-1234bde3cd05
12033353,fl:sh_ln:nishimura-48,Shoji Nishimura,42f90495-16c8-11ed-9b5f-1234bde3cd05
10864948,fl:ry_ln:reeder-1,Ryan A. Reeder,e90fd16e-16c7-11ed-9b5f-1234bde3cd05
D1081992,fl:al_ln:greenhalg-1,Allan Greenhalg,bab1d2db-16c7-11ed-9b5f-1234bde3cd05
9443801,fl:ha_ln:ding-48,Hai Ding,c6929fc0-16c7-11ed-9b5f-1234bde3cd05
9756442,fl:xi_ln:lin-49,Xiao-Yang Lin,3b444e27-16c8-11ed-9b5f-1234bde3cd05
9987320,fl:li_ln:fan-1,Lijun Fan,35a8f003-16c8-11ed-9b5f-1234bde3cd05
12276634,fl:ni_ln:rajan-1,Nitin K. RAJAN,a26e22db-16c8-11ed-9b5f-1234bde3cd05
12256272,fl:mi_ln:cirkic-1,Mirsad Cirkic,2105f54e-16c8-11ed-9b5f-1234bde3cd05
12093081,fl:we_ln:wang-569,Wenqiang Wang,842ed0da-49af-11ed-9879-1234bde3cd05
D963729,fl:ma_ln:takayama-20,Masahiro Takayama,895190c4-16c8-11ed-9b5f-1234bde3cd05
9182717,fl:da_ln:thompson-69,David G. Thompson,f90a5649-16c7-11ed-9b5f-1234bde3cd05
9518660,fl:mi_ln:shirilla-1,Michael Shirilla,e1c05366-16c7-11ed-9b5f-1234bde3cd05
10785704,fl:go_ln:ramsubbaraj-1,Gokul Ramsubbaraj,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9426406,fl:yu_ln:iida-21,Yuichi Iida,42f90495-16c8-11ed-9b5f-1234bde3cd05
11707154,fl:gu_ln:he-83,Guang He,81701012-49af-11ed-9879-1234bde3cd05
10115207,fl:ch_ln:yao-90,Chien-Chuan Yao,12fc3efe-16c8-11ed-9b5f-1234bde3cd05
10378456,fl:fr_ln:hernandez-4,Fred Hernandez,f2dfc8d0-16c7-11ed-9b5f-1234bde3cd05
10221580,fl:pa_ln:connors-7,Patrick Connors,f5418252-16c7-11ed-9b5f-1234bde3cd05
10733994,fl:ga_ln:kim-17,Ga Hee Kim,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
11344662,fl:pa_ln:spearman-2,Patrick Richard Spearman,b939a572-16c7-11ed-9b5f-1234bde3cd05
10440041,fl:be_ln:boding-1,Benjamin Scott Boding,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
9471348,fl:yu_ln:zuo-1,Yue Zuo,816d1200-16c8-11ed-9b5f-1234bde3cd05
9498290,fl:ma_ln:daly-6,Maxwell Jerad Daly,a69518e9-16c8-11ed-9b5f-1234bde3cd05
D950755,fl:al_ln:dumler-2,Alex Dumler,20e76e60-16c8-11ed-9b5f-1234bde3cd05
10631243,fl:he_ln:chang-68,Henry Chang,1893009c-16c8-11ed-9b5f-1234bde3cd05
9588473,fl:ke_ln:saiki-7,Kenji Saiki,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
9178289,fl:ha_ln:yaworski-1,Harry George Yaworski,003d9d56-16c8-11ed-9b5f-1234bde3cd05
11162359,fl:da_ln:lawie-1,David Lawie,56de368d-16c8-11ed-9b5f-1234bde3cd05
D1103541,fl:be_ln:williams-11,Benjamin P. Williams,dba13439-16c7-11ed-9b5f-1234bde3cd05
12429742,fl:tr_ln:frank-1,Trevor Frank,13f05eea-16c8-11ed-9b5f-1234bde3cd05
12300558,fl:ve_ln:ng-2,Vemmond Jeng Hung NG,995a20fd-49af-11ed-9879-1234bde3cd05
9125150,fl:ta_ln:kunihiro-1,Takushi Kunihiro,42f90495-16c8-11ed-9b5f-1234bde3cd05
12113885,fl:es_ln:naizghi-1,Esayas Naizghi,c6928c8c-16c7-11ed-9b5f-1234bde3cd05
11285562,fl:sh_ln:shinohara-10,Shun Shinohara,8a6de2aa-16c8-11ed-9b5f-1234bde3cd05
