patent_id,assignee_id,name,assignee_type
11434278,abf6f9cc-8d5e-49b0-a757-8d0f9b10a89f,"Asana BioSciences, LLC",2.0
10950074,5f83d790-2a6a-421e-8d6c-6da6e6869187,Milwaukee Electric Tool Corporation,2.0
9121897,7c3cd8d0-ccb0-441d-b9d3-c09271bf2a14,"ADATA TECHNOLOGY CO., LTD.",3.0
12110780,ad4f3dbc-b22a-4aa8-a67f-57fd25f70336,Gunnar LLLP,2.0
D727537,cab5836e-c328-4213-a7b0-ab530b6e3432,"ROYAL GROUP, INC.",2.0
10610146,e2199ed7-edca-4773-82ae-06c5c9677797,"DP Technologies, Inc.",2.0
11646313,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd.",3.0
10468409,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd.",3.0
11276954,f80c81ab-1b75-42cb-b37d-224e89a7c7cc,Power Transformations LLC,2.0
12269339,681bb272-dacd-4789-b8d1-1c43e9ed8fbf,3M INNOVATIVE PROPERTIES COMPANY,2.0
10311710,29818e53-32ea-4e2f-a50a-a8089441ad6c,Alarm.com Incorporated,2.0
11627383,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3.0
12080771,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd.",3.0
12418051,8cafea38-8117-423d-8ba4-03ec74e93c11,"ZHUHAI COSMX BATTERY CO., LTD.",3.0
10502923,1dc93394-d216-4d4d-a25e-8d6e18117e8f,"LG INNOTEK CO., LTD.",3.0
11182484,d530b05a-2539-4dbe-aa54-027b4ab9be0b,"Microsoft Technology Licensing, LLC",2.0
10332470,7e54a669-49a0-4138-9ee5-d8d0b44eac80,"HEFEI BOE OPTOELECTRONICS TECHNOLOGY CO., LTD.",3.0
10281928,b4ec4fdd-ad18-4e9c-b28c-a5ff1b10959e,Brunswick Corporation,2.0
10490145,bc70915d-1b14-467d-b678-f0daf1dffacc,"BEIJING BOE SPECIAL DISPLAY TECHNOLOGY CO., LTD.",3.0
11292254,5b0b2179-927c-48dd-a8ee-211adb1d7e7a,"RICOH COMPANY, LTD.",3.0
9368544,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,3.0
10989015,7cf2d872-7724-49cd-81aa-d231c9283a40,Schlumberger Technology Corporation,2.0
12430032,c0dd0b4d-fbbe-4965-b458-304bb690d1e8,Arm Limited,3.0
8954934,1793e6d5-4993-47ff-954b-e6120f86a9b3,Panaya Ltd.,3.0
9227651,0276feee-c989-4a65-998e-7099a0e80785,NSK LTD.,3.0
10238779,589307e9-0de2-4991-906b-1eec027000bb,"KCI Licensing, Inc.",2.0
10353870,3be930fe-fe9a-46d1-a46e-4d9f1dfb1fe9,"NetApp, Inc.",2.0
9712453,ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7,"Amazon Technologies, Inc.",2.0
11066019,8a03b7d9-0444-4dfc-9737-bf029c47a462,"FORD GLOBAL TECHNOLOGIES, LLC",2.0
9040408,c6619ede-53f3-4c24-a4ba-f378c25cb995,"Maxim Integrated Products, Inc.",2.0
10552029,d62b3fa1-471b-4a70-8c75-26b8db18ec68,"ADP, Inc.",2.0
10272567,86bb53bf-a4f6-40fc-83d4-71a71c088b96,The AES Corporation,2.0
12041864,817a371a-6491-469d-a2d6-84b8a361c2c9,University of Basel,3.0
11527193,2c8ca8bb-0a58-4383-aa4a-2bca097577dd,"SILICON WORKS CO., LTD.",3.0
11592480,41003b1e-35d5-4763-8471-eddc857b0b59,JitterLabs LLC,2.0
10902524,64da7b54-2b89-4d03-9449-53b9b3677a23,"Sensormatic Electronics, LLC",2.0
12043206,8a03b7d9-0444-4dfc-9737-bf029c47a462,"FORD GLOBAL TECHNOLOGIES, LLC",2.0
11919657,d741637e-71a6-4101-a7db-0c2ba20a2958,The Boeing Company,2.0
12074443,012b5f98-d8e2-4114-b5df-1b3abf8a54cf,Nanjing University of Posts and Telecommunications,3.0
12222725,93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD.",3.0
10927251,c3621e35-3f2a-4bd3-8423-15fd71682a1b,University of Tennessee Research Foundation,2.0
9527478,69ae7c5e-8acc-4d53-827b-824966e49310,"OMEGA PATENTS, L.L.C.",2.0
9057813,3210962c-a2a4-4a01-90ce-7fe893d50a35,Fujikura Ltd.,3.0
9469601,c334db1d-f90c-47ca-a286-292357004fa5,PIERRE FABRE MEDICAMENT,3.0
9698864,7f7f1d2f-d858-4e97-8723-87f06ac28989,"CISCO TECHNOLOGY, INC.",2.0
9156524,222264bc-5220-40eb-8a6e-a2d1088af14f,SHIMANO INC.,3.0
11221257,d9ac560e-c534-44e0-bfd0-39b5d2aaf66f,Endress+Hauser Wetzer GmbH+Co. KG,3.0
9744036,1088bd5c-56a9-4ad1-88b8-a158cc1f919b,Medtronic Vascular Galway,3.0
D800618,8feac11d-d815-4ff5-a9ac-17e76b908f10,GENTEX CORPORATION,2.0
9536743,e1486dcb-d5bb-48b4-a332-32062ba8e9fe,STMICROELECTRONICS S.r.l.,3.0
9369687,2257f29c-147e-418b-b491-c636015e69f5,"Sonic IP, LLC",2.0
12307919,c0b4f9c0-2c06-4b65-8db4-202da2502c95,"Cengage Learning, Inc.",2.0
10360278,624e3e5c-1c12-495b-9319-4e392ed741fe,Nintendo of America Inc.,2.0
11591882,ce185c67-f99d-438b-995b-84d4b2955fa1,Zipfrac LLC,2.0
12407555,1cacc286-cb9d-4329-815e-102ff912b470,Wisig Networks Private Limited,3.0
10772431,b6629440-4d57-43d7-8f97-3171ed709c6b,Kusch + Co. GmbH & Co. KG,3.0
11918678,f46b8a20-8370-400b-af37-f9866977c7e3,"Conopco, Inc.",2.0
D842090,86a9d953-f231-4468-acea-12f4d372e219,"Frito-Lay North America, Inc.",2.0
9900236,b80d5d3a-9449-4501-8916-87b901fd38be,Circle Media Labs Inc.,2.0
10412754,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,2.0
10703260,9e85260a-e868-4bc0-beaa-6b183ddb5ed1,"Emergency Technology, Inc.",2.0
10076563,67827fda-ed63-405c-ad15-ecd4f6533861,"Inventprise, LLC",2.0
9923389,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.,3.0
10909432,769dfd6d-4edd-49d2-aaaf-55da04cdd808,DENSO WAVE INCORPORATED,3.0
D1009309,8794ad72-ec80-41f4-ba3e-46b83c690374,ROCKWOOL A/S,3.0
12240101,231036a8-3f60-4ba6-bfc6-220f5ca5f0b6,PIAB AKTIEBOLAG,3.0
9373453,d1398977-3b9b-44cb-a47f-a2ec3830b95e,"Littelfuse, Inc.",2.0
11965174,46e4851a-a7fd-43cc-a788-24608479a620,CITY OF HOPE,2.0
10332138,25b42bd6-6619-4066-a4e9-5c52e85f9c28,"Zillow, Inc.",2.0
9355983,679d814b-4086-4aae-b2e2-1651d9863b60,"STATS ChipPAC, Ltd.",3.0
9341347,0358cd99-b46b-4391-a906-e17049fa299f,OSRAM GmbH,3.0
11898610,db12c44a-cd79-43ab-84ad-3e9e341630e2,Schaeffler Technologies AG & Co. KG,3.0
12065961,7fd570bb-8d88-4ad9-832b-532add7b7500,"HONDA MOTOR CO., LTD.",3.0
10883061,625df578-07f4-42d7-9051-b4b16b32f33d,"Calumet Specialty Products Partners, L.P.",2.0
D771352,8017bc84-e4b5-48e7-9bb5-884ee1917fd4,Weadapt-Inclusive Design and Engineering Solutions LDA,3.0
9423251,3db02b20-5b01-461b-8f7b-7a6636d3d94f,OCEAN UNIVERSITY OF CHINA,3.0
12042222,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2.0
9662623,eae9e904-d17d-45b5-9343-296d54e2928d,TONGJI UNIVERSITY,3.0
9015560,a04da83d-6564-4690-a7f2-81409f61097e,Marvell International Ltd.,3.0
10962572,f98d1de7-ac04-4121-810e-392c9274c368,YOKOGAWA TEST & MEASUREMENT CORPORATION,3.0
11535781,cce4e43c-b399-4555-9e34-908d78d906ef,"DAIKIN INDUSTRIES, LTD.",3.0
11521670,e26f6502-4416-481e-b15a-e69178b15dfc,"Micron Technology, Inc.",2.0
12211723,b73c86ab-3195-489f-ad4c-d8c0e36ea6e3,DISCO HI-TEC EUROPE GMBH,3.0
10966424,960acc33-d068-4e31-8b1e-6f1ff3a61255,GLOBAL BIOLIFE INC.,2.0
9913059,8d78b658-5e26-4426-89b3-3244a2cd5e0c,"Plantronics, Inc.",2.0
9248932,e9a9250e-9768-41cd-97c4-285e4637ec9c,"Ring Container Technologies, LLC",2.0
D947601,22135423-12c8-4b56-bc6f-a8adea7dfc48,Sodastream Industries Ltd.,3.0
9028278,f9eab477-0d90-49e2-9673-cec04661d3ca,YAZAKI CORPORATION,3.0
11533107,a38f39ba-9bd0-47dc-a0c4-94ee03c2e07d,"SOLiD, INC.",3.0
D879142,b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company,2.0
11365680,aee0ba5d-6f10-434d-8581-a33f9eec7cc7,RAYTHEON TECHNOLOGIES CORPORATION,2.0
9703659,0e58b46b-2bf9-4b2e-a192-6219352efa9c,Dell Products L.P.,2.0
12462011,0e58b46b-2bf9-4b2e-a192-6219352efa9c,Dell Products L.P.,2.0
9261776,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,3.0
9026200,14fa4336-bea7-43d7-aafb-ab90eafcc49d,NIHON KOHDEN CORPORATION,3.0
10212577,ace50b53-6db7-4a04-9c25-93d36ad50963,Hewlett Packard Enterprise Development LP,2.0
10164650,f03635c8-6b6c-4f2b-bb6c-b52678f56aae,QUALCOMM Incorporated,2.0
9298183,0be51732-056a-432a-b1e8-b870f474a1a5,RobArt GmbH,3.0
10102426,254be606-8fde-4cbe-8646-117196ba37ef,FUJI CORPORATION,3.0
9304393,84f43ffc-d2ef-4bf7-a21e-d9613142b454,JSR CORPORATION,3.0
11335408,e26f6502-4416-481e-b15a-e69178b15dfc,"Micron Technology, Inc.",2.0
12502345,ace7f7df-42ca-42cb-b47f-069b929d811c,"DOW TORAY CO., LTD.",3.0
D982004,d2d8c15e-16ea-443e-8375-ca7f4113a9d1,"DONGGUAN IUTOO TECHNOLOGY CO., LTD",3.0
11361199,3ea2dc97-f5aa-4931-a0d1-73f5370f56ce,SUBARU CORPORATION,3.0
9636258,27631da0-3f1e-4433-a380-3d364fdbed9e,"Acclarent, Inc.",2.0
12133678,022774d8-daab-4d5a-aa0b-dac600bb8c96,"Hologic, Inc.",2.0
11143327,2b541236-b993-4b49-8d24-face1629da72,AISIN SEIKI KABUSHIKI KAISHA,3.0
10569519,bcb1fd17-e7e6-431e-b902-558e5e0ce98b,TARKETT GDL S.A.,3.0
12096166,f77f5297-06be-4d3b-ae57-53fc28ee208a,BlackBerry Limited,3.0
10345217,1bf22ca6-cc0c-44f2-a076-4bedb4794072,"Iris International, Inc.",2.0
12513158,55715b8e-9037-47c9-8e27-a2acf13d6047,Intel Corporation,2.0
11877157,38cff6e0-fc52-4faf-9fa9-b72912600dee,Apple Inc.,2.0
9351812,2029b5b5-42fe-4399-a844-e6490936a711,Doxa AB,3.0
9811548,1606ee5a-50c7-40a4-bd63-a03d458f52b7,"TightDB, Inc.",2.0
10966816,6acf4bc1-ade6-4330-8d1c-1079c455ef4b,Sparta Biopharma Inc.,2.0
11281063,1db19156-a561-4c70-9def-c2b2e3862b14,"TOPPAN PRINTING CO., LTD.",3.0
10485516,3b8194f6-fcb6-4622-8b4d-13700ca652e6,Centre Leon Berard,3.0
9346364,ea96c059-5267-4b52-ac70-4cd0915c519e,Hyundai Motor Company,3.0
12136332,84df3c4e-723b-44e6-b634-ecfca7e284d9,ARRIS Enterprises LLC,2.0
D931445,92c4055f-b519-4856-9010-9696d5885553,Becton Dickinson France,3.0
11776975,2cf0f203-1740-4a3e-a36a-9a93aa9364c2,"TONG HSING ELECTRONIC INDUSTRIES, LTD.",3.0
10144678,553df5aa-5d08-4546-ab35-6721859c7aad,Orica International Pte Ltd,3.0
11571784,365bc0ad-e506-4fa6-a1db-5200d6031cbe,"SEIKOH GIKEN CO., LTD.",3.0
12350042,4457a5be-a518-4bff-9f17-856a5c24b6eb,Abbott Diabetes Care Inc.,2.0
10979942,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD.",3.0
9034975,d5ad3662-fca2-42e7-b105-ee1237ae5cb1,HEXCEL COMPOSITES LIMITED,3.0
11062454,f2a26395-4a60-481e-8ba1-d8e39714ae3b,"Zoox, Inc.",2.0
10616754,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD.",3.0
9733411,a6db1c6b-add1-40d0-8b29-dfb9c0011705,Fluxwerx Illumination Inc.,3.0
9256590,d530b05a-2539-4dbe-aa54-027b4ab9be0b,"Microsoft Technology Licensing, LLC",2.0
10324984,6871add9-8000-4c30-a662-11b4cdeb1ce1,"Oracle America, Inc.",3.0
10920183,4d1d7cb3-40bd-4f96-87e9-c16ba8d0cb6d,"Thermo Fisher Scientific (Shanghai) Instruments Co., Ltd.",3.0
10527556,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3.0
12331470,ab4dc766-8181-4aba-b99e-d5ede793142a,"Dragon Screed, LLC",2.0
11262957,15396827-1340-4368-866f-bf9007f43098,Kyocera Document Solutions Inc.,3.0
9371775,0c59d194-bdca-4c4d-82ff-b2e7f7fea247,Differential Dynamics Corporation,2.0
10759816,7b2f80e4-846d-43ac-ba09-def1eb79295f,"Enanta Pharmaceuticals, Inc.",2.0
11912839,3c619cef-6580-42a4-814b-4826b4e22b9d,"SAM BU FINE CHEMICAL CO., LTD.",3.0
10695717,3e8bf45f-d8aa-43db-8600-09bb1740c869,"CARBONXT, INC.",2.0
11314158,6657ffe2-8a6a-49d0-8f41-27940a91ef20,Coretronic Corporation,3.0
9924494,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3.0
10561131,3dfe6ce0-57eb-4ba3-8526-3093328fab87,TEIJIN LIMITED,3.0
9594016,9a756223-921a-4e95-bc3a-f6fb5bde7026,"BIOSURFIT, S.A.",3.0
10247147,cb63fffa-7d0f-4d0c-91b2-c261be63c85e,MANN+HUMMEL GmbH,3.0
10627369,0f9b5934-a749-4a31-a22f-280cafb8f3f2,Creo Dynamics AB,3.0
9833559,3e0fba4d-6b56-42a0-a974-3117903cdeb7,Bayer Aktiengesellschaft,3.0
D1045413,84131999-ae80-49ce-9cfb-be9a4db3d607,Go North Group AB,3.0
11196529,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD.",3.0
10670812,3210962c-a2a4-4a01-90ce-7fe893d50a35,Fujikura Ltd.,3.0
10077611,db69962f-1ba1-4cc2-b73d-5aba339c434b,ABORRA AG,3.0
12080146,79ece233-1bfa-47ef-9379-9c661c1eee89,"Fishing Chaos, Inc.",2.0
10958083,4a5a1a72-87ec-4e20-b766-d325e8e3dceb,GE Aviation Systems Limited,3.0
8940110,1e650815-6beb-496f-a3d9-b162e9e7809b,L.E. Jones Company,2.0
12506334,f72441ec-20b7-4334-895b-24355fe5a5ef,RAYCAP IP DEVELOPMENT LTD,3.0
9850573,69a10d5a-b7d5-4de3-8ffb-1b8a92b69475,"Applied Materials, Inc.",2.0
11234157,36be6c59-01ae-44f0-baaa-78958210dfde,"T-Mobile USA, Inc.",2.0
9165226,dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,3.0
10667741,0489ddbe-7573-4140-bb92-d250039440ef,2INNOVATE LLC,2.0
10656967,ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7,"Amazon Technologies, Inc.",2.0
11509330,0311be49-979c-427c-afd0-6554cf022f06,Imagination Technologies Limited,3.0
D1032689,80c91a06-d8b1-4015-98bd-ad695bb63027,"NingBo New Beam Digital Electronic Technology CO., LTD",3.0
12468432,5ffd594f-393b-4797-aa4a-4d8f770ce061,Sirius XM Radio Inc.,2.0
12049439,0df8fa74-bb2c-4297-85a8-ea0890c0a5ac,"OrsoBio, Inc.",2.0
10688298,1f10c21e-7e74-43d9-a377-d8bcda3a68f8,"NeuroNexus Technologies, Inc.",2.0
11338351,365adb55-c770-4ae8-adb7-86045ccf23f4,"Stolle Machinery Company, LLC",2.0
9105239,55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,3.0
8997449,0609cc17-343c-497f-b90b-dc1db74742e5,Pratt & Whitney Canada Corp.,3.0
10117835,4f451e64-7f79-4be1-86f1-589fc37f0d87,Metal Industries Research & Development Centre,3.0
12179222,b732b2a1-190c-44ba-b24c-685ff9e4ef90,ILLINOIS TOOL WORKS INC.,2.0
12402582,abae56bc-4f3a-4421-9277-876f126ff2b4,De Groot en Slot B.V.,3.0
D973077,77eb1e85-3fe8-42c9-a8af-908d6a937515,GE PRECISION HEALTHCARE LLC,2.0
11718340,89a8ed8d-dcaa-46eb-93fd-e8b6fed97f68,Steering Solutions IP Holding Corporation,2.0
10007093,0812937d-48d5-47f7-bea0-dfc74b62998e,"LARGAN PRECISION CO., LTD.",3.0
12190737,e26f6502-4416-481e-b15a-e69178b15dfc,"Micron Technology, Inc.",2.0
10434603,38cff6e0-fc52-4faf-9fa9-b72912600dee,Apple Inc.,2.0
9350327,cbc31957-5625-4c60-be87-a8918629bba8,Texas Instruments Incorporated,2.0
D1060531,6450b9b8-42c7-448b-8e33-6dcf058e8b1d,Singing Angels LLC,2.0
D870100,945472b6-2642-4f49-8cb2-c6062715e380,"SHENZHEN GIEC DIGITAL CO., LTD",3.0
9891836,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2.0
9064640,ecdd17b7-3bb8-4915-8067-1a84845b1c89,Greatbatch Ltd.,2.0
8927281,e4388fd5-f73f-4eb9-a7be-c95f7f319b27,The Scripps Research Institute,2.0
12079310,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba,3.0
12292611,0428eb92-836a-4954-8a10-801ec2d44869,"HMN Technologies Co., Limited",3.0
9928166,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2.0
9713268,0bc189af-3eb0-4f95-9c77-b230b103c2cb,PANASONIC HOLDINGS CORPORATION,3.0
12091678,fb3292e6-a6fc-48ad-b6b6-5f277bd659ba,YISSUM RESEARCH DEVELOPMENT COMPANY OF THE HEBREW UNIVERSITY OF JERUSALEM LTD,3.0
11230045,0feffc67-4e64-4a03-b1b0-29b5aff54767,LEONI KABEL GMBH,3.0
11952648,446b0a9b-0575-45aa-bb9f-3ed9e10e26df,"Tenaris Coiled Tubes, LLC",2.0
8974813,9c7a40dc-4066-4591-9b16-a3fd440f30dc,Ferring B.V.,3.0
12046493,ebb81cfd-caa0-4e7f-8775-b1b3f844e85b,CTF Solar GmbH,3.0
10502996,ba888a29-4e8d-4695-9507-7ba19ca6b62f,"CHENGDU BOE OPTOELECTRONICS TECHNOLOGY CO., LTD.",3.0
11226365,545fcf31-73be-446e-8b2c-b793b232d260,NUVOTON TECHNOLOGY CORPORATION,3.0
12080071,47207a0d-8b8a-4b48-9b5d-c5557f0e5fca,ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE,3.0
9655963,4791e43f-a41c-4d8c-a0b5-84082f0bcf75,"Juntendo University School of Medicine, Division of Nephrology, Department of Internal Medicine",3.0
9540413,2cbd8bca-af89-4fdf-beed-fa2e41d60ded,HOVIONE INTER LIMITED,3.0
9474752,15dcecbe-452d-4a04-97de-e96a73c75d9e,"Gilead Sciences, Inc.",2.0
10874073,d6e962cb-c960-4645-bd3d-a26c9cb25c2e,NUSEED GLOBAL INNOVATION LTD.,3.0
11282932,e6f23c56-e4a4-4e0a-8849-44edbc3c809e,KIOXIA CORPORATION,3.0
10595644,4c093082-2c2e-4d59-b44a-5045633203dc,The Solace Company LLC,2.0
11419699,3e863402-2b89-4bfc-94e8-4660026bc9ab,DENTAL MONITORING,3.0
11566221,7944f65f-8cd8-46e5-9561-d9f5e1bd737d,LIFE TECHNOLOGIES CORPORATION,2.0
11772234,69a10d5a-b7d5-4de3-8ffb-1b8a92b69475,"Applied Materials, Inc.",2.0
9592888,a8ff5b01-5396-4174-bd3b-0245cf192b9b,"The United States of America, as represented by the Secretary of the Navy",6.0
10009977,f7732209-28b9-4bde-b8f4-b1979c8a8dd6,Helvar Oy Ab,3.0
D827433,bb00a237-cff9-451d-b346-ef7403c50d15,Novartis Consumer Health S.A.,3.0
11962851,4c66950e-7332-4edf-a609-97e26f1a89d7,"The Nielsen Company (US), LLC",2.0
12036375,f3a6f182-4195-43ba-b488-81fbe0a8c577,"CereVasc, Inc.",2.0
9977007,678b8778-c798-45c0-944d-ba1eb41a23d1,CIDRA CORPORATE SERVICES LLC,2.0
10197578,7d46dab2-c28d-4974-9e52-c7fa2ae3ac16,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,7.0
10271828,b0adcf61-dfae-4f46-8b25-d8dd472d6101,OLYMPUS CORPORATION,3.0
11566720,1c631b96-8301-4819-bd8c-2e69e2ef6c76,Robert Bosch GmbH,3.0
11953239,29fc8dec-96fc-4a09-8174-d0c07e18c81a,"WaterFurnace International, Inc.",2.0
11133852,906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.,3.0
11510693,5c7b51ba-5150-417f-a53e-573babbdc33f,"Gyrus ACMI, Inc.",2.0
10137111,482159e5-85fa-4e17-a66a-8b0a78e349a5,Adamis Pharmaceuticals Corporation,2.0
10634124,e1c6e9e2-fe76-4f20-aef3-5c9e659cda55,MAGALDI INDUSTRIE S.R.L.,3.0
11922426,642f3897-34f2-4f65-9c94-a453038c435f,"Capital One Services, LLC",2.0
11885587,710666dc-2333-4930-af24-62ef7931643c,"Hunter's Manufacturing Company, Inc.",2.0
10710609,3633eff4-2238-4ab8-9b5d-9de30b55c45a,"Toyota Motor North America, Inc.",2.0
11067952,bf90b4a9-5171-4725-b3f8-515baa7f56a1,FONDATION B-COM,3.0
11274026,79a3459b-525a-479f-a41a-ca05fcdb32db,SYNTEGON POUCH SYSTEMS AG,3.0
10535037,ba468cf2-9aa0-474c-8024-32260a73c05d,"Walmart Apollo, LLC",2.0
9328454,96cbcbc4-5a08-4ccb-ab3f-2bd9ffab47a1,MORPHY RICHARDS LIMITED,3.0
9153957,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3.0
11649274,ff0dc42d-9d21-4f3f-8f11-873bcde536a2,FUJTFITM Corporation,3.0
11294360,c6b806b6-fbb7-4d2c-a966-6d85794c1ac6,"Rockwell Automation Technologies, Inc.",2.0
9030125,3d17d86a-2dbe-4cfe-a596-b96ae757d8d0,Sitronix Technology Corp.,3.0
D1090979,282ecc3c-aeab-4c15-853d-ecc447bdc902,"SHENZHEN WOODY VAPES TECHNOLOGY CO., LTD.",3.0
8979847,791c5057-2a3b-43dd-8117-62731901c31b,"Biomet Manufacturing, LLC",2.0
11114270,e6d1d92a-c255-498b-bae4-fd4213bb1f16,"Axcelis Technologies, Inc.",2.0
11276474,533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD.",3.0
10361168,0bc9fd66-75cc-4729-a0e5-066361534049,"Kulicke and Soffa Industries, Inc.",2.0
10990978,8d09dfaf-f47e-4342-b7b7-3c184461661e,A3BC IP,3.0
10701176,ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7,"Amazon Technologies, Inc.",2.0
10179929,8f654374-3b6c-45ec-9b38-50f4d47bc337,Universite Claude Bernard Lyon 1,3.0
9750984,6b453669-92f6-4e50-b776-7fc647cc5bb5,Acushnet Company,2.0
12479600,62c7c4db-fba0-45cf-b23b-858f13b3f164,"AeroVironment, Inc.",2.0
D1001839,38cff6e0-fc52-4faf-9fa9-b72912600dee,Apple Inc.,2.0
11390395,8927207b-f1c8-4551-b3ae-2d4f285ecdf4,Textron Innovations Inc.,2.0
9917450,177156d7-64f7-407f-a04d-0ef2148ade7e,Dräger Safety AG & Co. KGaA,3.0
11182504,d530b05a-2539-4dbe-aa54-027b4ab9be0b,"Microsoft Technology Licensing, LLC",2.0
10813227,6145eccf-2944-4bfc-8a82-e87bfce4d434,"PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD.",3.0
12112839,68f69106-e6ac-445c-9fb6-c998ac20f701,"Tempus AI, Inc.",2.0
11668535,6ca11cca-066f-4f69-990a-dafa1665ef9d,ECOLAB USA INC.,2.0
9331743,d530b05a-2539-4dbe-aa54-027b4ab9be0b,"Microsoft Technology Licensing, LLC",2.0
11326826,7ce03f1c-d3c6-4365-b948-d8edeb98114e,World Courier Management Limited,3.0
10880573,048b2efe-1ff2-4857-9bbc-18422f0f1910,GOOGLE LLC,2.0
9502774,13524319-2815-49cd-a3b3-9dfc2c860ef9,TODA KOGYO CORP.,3.0
9442630,efcc19e3-b48e-49cd-9932-db958d9b8598,TELECOM ITALIA S.p.A.,3.0
PP27424,da809a2e-1fe7-4010-91a4-fda14ac68ae0,"Sun World International, LLC",2.0
12121404,ccd8d314-8428-4369-a07a-f303224a173a,The Board of Trustees of the Leland Stanford Junior University,2.0
11381256,47207a0d-8b8a-4b48-9b5d-c5557f0e5fca,ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE,3.0
11653565,621e71d7-2158-4a56-a6d7-28b14ca2cc50,"SK Materials JNC Co., Ltd.",3.0
12427870,8a03b7d9-0444-4dfc-9737-bf029c47a462,"FORD GLOBAL TECHNOLOGIES, LLC",2.0
9905520,88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd.",3.0
12170492,1d443c32-beaa-448d-b67c-2e60c804fd0a,DENSO CORPORATION,3.0
10230711,239ea87a-135a-4c11-8a46-17bf52601cdd,MASTERCARD INTERNATIONAL INCORPORATED,2.0
9045098,7fd570bb-8d88-4ad9-832b-532add7b7500,"HONDA MOTOR CO., LTD.",3.0
9001763,66e2c62e-301f-42e2-a6de-b62c87f792e5,"HUAWEI TECHNOLOGIES CO., LTD.",3.0
11841428,41816545-82a5-48f8-9feb-937084a001d7,Analog Devices International Unlimited Company,3.0
10939488,73863a8e-ba3a-474c-849f-ecd6d345acbd,"MEDTRONIC MINIMED, INC.",2.0
11409720,0ad88a86-93d1-4b5a-a380-16c10fee4a20,"WESTERN DIGITAL TECHNOLOGIES, INC.",2.0
9592852,2b541236-b993-4b49-8d24-face1629da72,AISIN SEIKI KABUSHIKI KAISHA,3.0
11718356,75af58a7-54a5-41c1-8dd7-ee4f50e46e9d,Caterpillar Inc.,2.0
10445689,ba468cf2-9aa0-474c-8024-32260a73c05d,"Walmart Apollo, LLC",2.0
10314686,f3f6c51f-3dcd-42b0-b78f-da0e0b0501e3,"Compass Therapeutics, LLC",2.0
11677244,87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,3.0
10673548,460cd234-f935-47df-98f9-90746cc77bc7,Kandou Labs SA,3.0
D926883,9f8216f9-9f94-42a8-815b-1335b5f99715,DE LUCA FAMILY FOOD,3.0
9298840,d530b05a-2539-4dbe-aa54-027b4ab9be0b,"Microsoft Technology Licensing, LLC",2.0
11665068,e6405b83-cc50-4ecf-a672-ff77bb2d206a,Oracle International Corporation,2.0
10531154,29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,2.0
